,index,Result_id,Transaction_type,Bedroom,Bathroom,Property_type,Price,Location,Agent,Listing_url,postcode,Borough,Date
10,10,listing_64679131,Sale,3,1,3 bed end terrace house for sale,"£290,000","Glenton Close, Romford RM1","Accord Sales & Lettings, Romford",https://www.zoopla.co.uk/for-sale/details/64679131/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
11,11,listing_64675491,Sale,5,2,5 bed semi-detached house for sale,"£290,000","Heather Avenue, Romford, Essex, Essex RM1",Bairstow Eves - Collier Row,https://www.zoopla.co.uk/for-sale/details/64675491/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
12,12,listing_64671596,Sale,3,1,3 bed semi-detached bungalow for sale,"£290,000","Heather Drive, Romford RM1",Yopa,https://www.zoopla.co.uk/for-sale/details/64671596/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
13,13,listing_64668148,Sale,1,1,1 bed flat for sale,"£290,000","Frazer Close, Romford RM1",British Homesellers,https://www.zoopla.co.uk/for-sale/details/64668148/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
14,14,listing_64647803,Sale,3,1,3 bed terraced house for sale,"£290,000","Marshalls Drive, Marshalls Park RM1",Chalk Street Estates,https://www.zoopla.co.uk/for-sale/details/64647803/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
15,15,listing_64603479,Sale,4,3,4 bed semi-detached house for sale,"£290,000","Erroll Road, Romford RM1",Keystones Property,https://www.zoopla.co.uk/for-sale/details/64603479/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
16,16,listing_64587017,Sale,2,1,2 bed semi-detached bungalow for sale,"£290,000","Havering Road, Rise Park RM1",Keystones Property,https://www.zoopla.co.uk/for-sale/details/64587017/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
17,17,listing_64638818,Sale,4,2,4 bed terraced house for sale,"£290,000","Juliette Mews, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64638818/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
18,18,listing_64633112,Sale,3,1,3 bed semi-detached house for sale,"£290,000","Glenton Way, Rise Park RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64633112/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
19,19,listing_64632276,Sale,1,1,1 bed flat for sale,"£290,000","Victoria Road, Gidea Park, Romford RM1",Dexters - Canary Wharf,https://www.zoopla.co.uk/for-sale/details/64632276/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
20,20,listing_64632051,Sale,1,1,1 bed flat for sale,"£290,000","Holly Court, Dolphin Approach, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64632051/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
21,21,listing_64627722,Sale,3,1,3 bed semi-detached house for sale,"£290,000","Dorset Avenue, Romford, Havering RM1",Home Local,https://www.zoopla.co.uk/for-sale/details/64627722/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
22,22,listing_64623207,Sale,1,1,1 bed flat for sale,"£290,000","Junction Road, Romford RM1",Ashton Estate Agents,https://www.zoopla.co.uk/for-sale/details/64623207/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
23,23,listing_64610423,Sale,1,1,1 bed flat for sale,"£290,000","Watermans, Romford RM1",Retirement Homesearch - East of England,https://www.zoopla.co.uk/for-sale/details/64610423/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
24,24,listing_64587477,Sale,1,1,1 bed flat for sale,"£290,000","Regarth Avenue, Romford RM1",Retirement Homesearch - East of England,https://www.zoopla.co.uk/for-sale/details/64587477/?search_identifier=7d6317af3489485d108a641f59f587539291e2cf86ac4d36d89672c9dbcc662b,RM1,Havering,2023-05-28
25,25,listing_64580705,Sale,3,1,3 bed semi-detached house for sale,"£500,000","Parkside Avenue, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64580705/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
26,26,listing_64578946,Sale,2,2,2 bed flat for sale,"£500,000","Atlanta Boulevard, Romford RM1",Your Move - Romford,https://www.zoopla.co.uk/for-sale/details/64578946/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
27,27,listing_64574595,Sale,3,1,3 bed semi-detached house for sale,"£500,000","Havering Road, Romford RM1",Yopa,https://www.zoopla.co.uk/for-sale/details/64574595/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
28,28,listing_64557954,Sale,1,1,1 bed flat for sale,"£500,000","Papermill House, Romford, Essex RM1",Keller Williams,https://www.zoopla.co.uk/for-sale/details/64557954/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
29,29,listing_64534232,Sale,5,1,5 bed semi-detached house for sale,"£500,000","Moray Way, Romford RM1",Durden & Hunt,https://www.zoopla.co.uk/for-sale/details/64534232/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
30,30,listing_64520510,Sale,3,2,3 bed detached house for sale,"£500,000","Brentwood Road, Gidea Park, Romford RM1",Yopa,https://www.zoopla.co.uk/for-sale/details/64520510/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
31,31,listing_64500114,Sale,2,1,2 bed flat for sale,"£500,000","South Street, Romford RM1",Noble Residential,https://www.zoopla.co.uk/for-sale/details/64500114/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
32,32,listing_64467910,Sale,3,2,3 bed terraced house for sale,"£500,000","Mashiters Hill, Romford RM1",Bairstow Eves - Collier Row,https://www.zoopla.co.uk/for-sale/details/64467910/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
33,33,listing_64452675,Sale,2,1,2 bed flat for sale,"£500,000","Mercury Gardens, Romford RM1",Your Move - Romford,https://www.zoopla.co.uk/for-sale/details/64452675/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
34,34,listing_64447958,Sale,5,2,5 bed end terrace house for sale,"£500,000","Havering Road, Rise Park, Romford RM1","Accord Sales & Lettings, Romford",https://www.zoopla.co.uk/for-sale/details/64447958/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
35,35,listing_64429420,Sale,2,1,2 bed bungalow for sale,"£500,000","Deveron Way, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64429420/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
36,36,listing_62091648,Sale,,,Studio for sale,"£500,000","Victoria Road, Gidea Park, Romford RM1",Lifestyle Property,https://www.zoopla.co.uk/new-homes/details/62091648/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
37,37,listing_64372808,Sale,4,3,4 bed terraced house for sale,"£500,000","Bushy Close, Romford RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/64372808/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
38,38,listing_64372623,Sale,4,1,4 bed end terrace house for sale,"£500,000","Wallace Way, Romford RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/64372623/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
39,39,listing_64361377,Sale,4,1,4 bed semi-detached house for sale,"£500,000","Moray Way, Romford RM1",Yopa,https://www.zoopla.co.uk/for-sale/details/64361377/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
40,40,listing_64357220,Sale,3,1,3 bed terraced house for sale,"£500,000","Broadfield Close, Romford, Essex RM1",Homewise Ltd,https://www.zoopla.co.uk/for-sale/details/64357220/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
41,41,listing_64357100,Sale,3,1,3 bed terraced house for sale,"£500,000","Broadfield Close, Romford, Essex RM1",Douglas Allen - Hornchurch,https://www.zoopla.co.uk/for-sale/details/64357100/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
42,42,listing_64335086,Sale,3,2,3 bed semi-detached house for sale,"£500,000","Dee Way, Rise Park, Romford RM1",Noble Residential,https://www.zoopla.co.uk/for-sale/details/64335086/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
43,43,listing_64322777,Sale,4,2,4 bed semi-detached house for sale,"£500,000","Ashmour Gardens, Rise Park, Romford RM1",Bairstow Eves - Collier Row,https://www.zoopla.co.uk/for-sale/details/64322777/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
44,44,listing_62824449,Sale,4,2,4 bed semi-detached house for sale,"£500,000","Dee Way, Rise Park, Romford RM1","Accord Sales & Lettings, Romford",https://www.zoopla.co.uk/for-sale/details/62824449/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
45,45,listing_64313773,Sale,1,1,1 bed flat for sale,"£500,000","South Street, Romford RM1",Strike,https://www.zoopla.co.uk/for-sale/details/64313773/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
46,46,listing_64281403,Sale,1,1,1 bed flat for sale,"£500,000","Aveley Road, Romford RM1","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/64281403/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
47,47,listing_62174983,Sale,4,2,4 bed semi-detached house for sale,"£500,000","Pettits Lane North, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/62174983/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
48,48,listing_64261731,Sale,3,1,3 bed detached bungalow for sale,"£500,000","Mashiters Hill, Rise Park, Romford RM1","Accord Sales & Lettings, Romford",https://www.zoopla.co.uk/for-sale/details/64261731/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
49,49,listing_64256596,Sale,3,1,3 bed bungalow for sale,"£500,000","Mashiters Walk, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64256596/?search_identifier=7cb3872b6c18d4dbd30ab68ecd80647da00da0365f1061687addfb9d7b1833db,RM1,Havering,2023-05-28
50,50,listing_62091647,Sale,2,,2 bed flat for sale,"£250,000","Victoria Road, Gidea Park, Romford RM1",Lifestyle Property,https://www.zoopla.co.uk/new-homes/details/62091647/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
51,51,listing_64212566,Sale,2,1,2 bed semi-detached bungalow for sale,"£250,000","Mashiters Hill, Rise Park, Romford RM1",Keys & Lee,https://www.zoopla.co.uk/for-sale/details/64212566/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
52,52,listing_62694136,Sale,3,1,3 bed property for sale,"£250,000","Mashiters Hill, Romford RM1",Kiln & Lodge Estates,https://www.zoopla.co.uk/for-sale/details/62694136/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
53,53,listing_64191449,Sale,3,1,3 bed detached house for sale,"£250,000","Princes Road, Romford RM1",Arm Residential,https://www.zoopla.co.uk/for-sale/details/64191449/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
54,54,listing_64158466,Sale,4,3,4 bed semi-detached house for sale,"£250,000","Rosemary Avenue, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/new-homes/details/64158466/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
55,55,listing_64148189,Sale,2,1,2 bed flat for sale,"£250,000","Monkwood Close, Romford RM1",Real Move Estates,https://www.zoopla.co.uk/for-sale/details/64148189/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
56,56,listing_64135705,Sale,3,2,3 bed semi-detached house for sale,"£250,000","Priests Avenue, Romford RM1",Bairstow Eves - Collier Row,https://www.zoopla.co.uk/for-sale/details/64135705/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
57,57,listing_64126677,Sale,4,1,4 bed detached house for sale,"£250,000","Dee Way, Rise Park, Romford, Essex RM1",Stanton Hockett,https://www.zoopla.co.uk/for-sale/details/64126677/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
58,58,listing_64075416,Sale,2,2,2 bed flat for sale,"£250,000","North Street, Romford RM1",Belvoir Basildon,https://www.zoopla.co.uk/for-sale/details/64075416/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
59,59,listing_64073337,Sale,4,2,4 bed terraced house for sale,"£250,000","Marshalls Drive, Romford RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/64073337/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
60,60,listing_64072210,Sale,2,1,2 bed bungalow for sale,"£250,000","Mashiters Hill, Romford RM1",Your Move - Romford,https://www.zoopla.co.uk/for-sale/details/64072210/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
61,61,listing_64021722,Sale,2,1,2 bed flat for sale,"£250,000","Verve Apartments, 5 Mercury Gardens RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/64021722/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
62,62,listing_64020428,Sale,4,2,4 bed bungalow for sale,"£250,000","Parkside Avenue, Romford, Essex RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/64020428/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
63,63,listing_64011993,Sale,1,1,1 bed flat for sale,"£250,000","South Street, Romford RM1",Griffin Residential,https://www.zoopla.co.uk/for-sale/details/64011993/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
64,64,listing_64001846,Sale,1,1,1 bed flat for sale,"£250,000","Rushdon Close, Gidea Park, Romford RM1",Advance Glenisters,https://www.zoopla.co.uk/for-sale/details/64001846/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
65,65,listing_63995762,Sale,2,1,2 bed flat for sale,"£250,000","High Street, Romford RM1",British Homesellers,https://www.zoopla.co.uk/for-sale/details/63995762/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
66,66,listing_63990675,Sale,5,1,5 bed semi-detached house for sale,"£250,000","Havering Drive, Marshalls Park, Romford RM1",Chalk Street Estates,https://www.zoopla.co.uk/for-sale/details/63990675/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
67,67,listing_63989887,Sale,5,2,5 bed semi-detached house for sale,"£250,000","Pettits Lane, Romford RM1",Yopa,https://www.zoopla.co.uk/for-sale/details/63989887/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
68,68,listing_63985392,Sale,2,1,2 bed flat for sale,"£250,000","5 Mercury Gardens, Romford RM1","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/63985392/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
69,69,listing_63951809,Sale,3,2,3 bed semi-detached house for sale,"£250,000","Pettits Boulevard, Romford RM1",Pattinson - Auctions,https://www.zoopla.co.uk/for-sale/details/63951809/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
70,70,listing_63942674,Sale,5,4,5 bed semi-detached house for sale,"£250,000","Havering Road, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/63942674/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
71,71,listing_63898067,Sale,3,3,3 bed terraced house for sale,"£250,000","Pettits Boulevard, London RM1",Hansons Estates,https://www.zoopla.co.uk/for-sale/details/63898067/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
72,72,listing_63896571,Sale,1,,1 bed flat for sale,"£250,000","Market Place, Romford RM1",Bairstow Eves - Romford Sales,https://www.zoopla.co.uk/for-sale/details/63896571/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
73,73,listing_63894800,Sale,2,1,2 bed flat for sale,"£250,000","Carlisle Road, Gidea Park, Romford RM1",Yopa,https://www.zoopla.co.uk/for-sale/details/63894800/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
74,74,listing_63868273,Sale,2,2,2 bed flat for sale,"£250,000","Rubicon Court, 21-23 North Street RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/63868273/?search_identifier=7a7f8951e11e3f52ea503b8ab82e852f8a8e33306a11f436ea772f5ee226b099,RM1,Havering,2023-05-28
75,75,listing_63865852,Sale,1,1,1 bed flat for sale,"£190,000","Longdon Court, Romford RM1",Retirement Homesearch - East of England,https://www.zoopla.co.uk/for-sale/details/63865852/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
76,76,listing_63828772,Sale,4,1,4 bed semi-detached house for sale,"£190,000","Havering Road, Romford RM1","Purplebricks, Head Office",https://www.zoopla.co.uk/for-sale/details/63828772/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
77,77,listing_63811481,Sale,2,1,2 bed flat for sale,"£190,000","Victoria Road, Gidea Park, Romford RM1",Pattinson - Auctions,https://www.zoopla.co.uk/for-sale/details/63811481/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
78,78,listing_63795772,Sale,2,1,2 bed flat for sale,"£190,000","Victoria Road, Gidea Park, Romford RM1",Kurtis Property,https://www.zoopla.co.uk/for-sale/details/63795772/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
79,79,listing_63791832,Sale,2,1,2 bed semi-detached bungalow for sale,"£190,000","Parkside Avenue, Romford RM1",Colubrid Estate Agents,https://www.zoopla.co.uk/for-sale/details/63791832/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
80,80,listing_63773571,Sale,1,1,1 bed flat for sale,"£190,000","Longdon Court, 35 Junction Road RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/63773571/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
81,81,listing_63716477,Sale,2,1,2 bed flat for sale,"£190,000","Victoria Road, Romford RM1",Durden & Hunt,https://www.zoopla.co.uk/new-homes/details/63716477/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
82,82,listing_63713906,Sale,2,2,2 bed flat for sale,"£190,000","Maxim Tower, The Axis RM1",Beresfords - Gidea Park,https://www.zoopla.co.uk/for-sale/details/63713906/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
83,83,listing_63546993,Sale,1,1,Studio for sale,"£190,000","Victoria Road, Romford RM1",Durden & Hunt,https://www.zoopla.co.uk/new-homes/details/63546993/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
84,84,listing_63546992,Sale,1,1,Studio for sale,"£190,000","Victoria Road, Romford RM1",Durden & Hunt,https://www.zoopla.co.uk/new-homes/details/63546992/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
85,85,listing_63496546,Sale,1,1,1 bed flat for sale,"£190,000","Victoria Road, Gidea Park, Romford RM1",Kurtis Property,https://www.zoopla.co.uk/for-sale/details/63496546/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
86,86,listing_63455909,Sale,2,1,2 bed flat for sale,"£190,000","The Gatehouse, High Street, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/63455909/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
87,87,listing_62173742,Sale,1,1,1 bed flat for sale,"£190,000","Verve Apartments, 5 Mercury Gardens RM1",Anisten Homes,https://www.zoopla.co.uk/new-homes/details/62173742/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
88,88,listing_63314059,Sale,4,3,4 bed detached house for sale,"£190,000","Oaklands Avenue, Romford RM1",Balgores Romford,https://www.zoopla.co.uk/for-sale/details/63314059/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
89,89,listing_63305586,Sale,2,1,2 bed semi-detached bungalow for sale,"£190,000","Heather Close, Rise Park, Romford RM1","Accord Sales & Lettings, Romford",https://www.zoopla.co.uk/for-sale/details/63305586/?search_identifier=9091b13ea9b7733de37e9681ad03501dbc02dc91a1b802c77271f25e3ebf26c0,RM1,Havering,2023-05-28
